contato_id,cliente_id,data_contato,canal,tempo_resposta_horas
2252,349,2025-08-18,WhatsApp,65
2253,186,2025-08-18,Email,94
2254,115,2025-12-16,Reunião,55
2255,273,2025-09-05,Reunião,2
2256,201,2025-11-09,Reunião,12
2257,451,2025-08-04,Email,96
2258,116,2025-07-05,WhatsApp,11
2259,470,2025-10-26,Telefone,23
2260,169,2025-10-10,Email,82
2261,321,2025-12-04,Email,63
2262,222,2025-12-22,Reunião,34
2263,127,2025-12-01,WhatsApp,32
2264,491,2025-10-02,Email,44
2265,267,2025-10-29,Email,78
2266,318,2025-09-07,Email,82
2267,229,2025-08-02,Email,12
2268,499,2025-12-13,Email,50
2269,161,2025-07-04,Email,18
2270,32,2025-09-06,Email,40
2271,313,2025-07-21,WhatsApp,10
2272,53,2025-07-08,Email,73
2273,27,2025-10-14,WhatsApp,53
2274,50,2025-07-23,WhatsApp,31
2275,443,2025-07-28,Email,60
2276,197,2025-09-01,WhatsApp,81
2277,318,2025-12-03,Reunião,85
2278,481,2025-07-09,Email,60
2279,265,2025-10-05,Telefone,15
2280,53,2025-12-25,Email,77
2281,405,2025-11-09,Telefone,83
2282,261,2025-10-24,Reunião,55
2283,247,2025-07-23,WhatsApp,25
2284,125,2025-11-23,Email,9
2285,66,2025-10-10,WhatsApp,67
2286,492,2025-07-15,Reunião,41
2287,299,2025-08-12,Telefone,20
2288,241,2025-10-10,Reunião,39
2289,189,2025-12-26,Telefone,9
2290,122,2025-08-21,Email,56
2291,177,2025-11-08,Telefone,83
2292,466,2025-11-07,Email,45
2293,97,2025-07-11,WhatsApp,90
2294,355,2025-08-31,Reunião,76
2295,290,2025-10-04,Reunião,55
2296,169,2025-11-17,Email,60
2297,449,2025-12-18,WhatsApp,30
2298,472,2025-12-28,Telefone,90
2299,118,2025-08-31,Telefone,32
2300,247,2025-10-05,WhatsApp,28
2301,205,2025-11-11,Email,48
2302,6,2025-12-10,Reunião,5
2303,285,2025-11-29,Telefone,39
2304,226,2025-11-09,Reunião,7
2305,500,2025-12-21,Telefone,27
2306,146,2025-11-14,Telefone,35
2307,369,2025-11-14,Reunião,72
2308,126,2025-11-13,Telefone,4
2309,91,2025-10-22,Email,4
2310,426,2025-07-08,Telefone,50
2311,336,2025-11-30,Reunião,28
2312,157,2025-09-03,Telefone,49
2313,415,2025-09-24,Telefone,69
2314,410,2025-07-22,WhatsApp,93
2315,34,2025-11-28,Telefone,18
2316,407,2025-11-10,Telefone,70
2317,194,2025-07-04,Reunião,42
2318,307,2025-09-10,Telefone,7
2319,391,2025-07-24,Telefone,70
2320,151,2025-11-20,Reunião,33
2321,28,2025-07-20,Reunião,18
2322,436,2025-08-20,WhatsApp,28
2323,373,2025-12-08,WhatsApp,86
2324,315,2025-12-12,Telefone,67
2325,199,2025-07-16,Reunião,65
2326,266,2025-09-01,Telefone,43
2327,365,2025-09-24,WhatsApp,93
2328,490,2025-08-24,WhatsApp,36
2329,298,2025-09-17,Email,28
2330,113,2025-11-07,WhatsApp,32
2331,203,2025-11-03,Reunião,56
2332,456,2025-09-23,Telefone,49
2333,131,2025-08-10,Email,19
2334,385,2025-12-07,Reunião,58
2335,266,2025-09-29,Telefone,76
2336,22,2025-08-31,Reunião,56
2337,231,2025-08-31,WhatsApp,54
2338,189,2025-08-23,Reunião,36
2339,196,2025-12-22,Telefone,58
2340,120,2025-10-22,Email,47
2341,462,2025-12-07,Reunião,66
2342,263,2025-08-11,Email,37
2343,475,2025-10-31,Email,17
2344,37,2025-09-27,Email,71
2345,103,2025-10-04,Telefone,88
2346,169,2025-10-25,Reunião,89
2347,433,2025-10-19,Telefone,92
2348,310,2025-11-23,Reunião,3
2349,395,2025-10-13,Reunião,46
2350,401,2025-09-16,WhatsApp,76
2351,388,2025-07-14,Email,62
2352,335,2025-08-19,Telefone,52
2353,117,2025-10-31,Telefone,62
2354,120,2025-08-18,WhatsApp,94
2355,417,2025-09-01,Reunião,12
2356,161,2025-11-10,WhatsApp,91
2357,214,2025-11-05,WhatsApp,59
2358,437,2025-08-08,Email,49
2359,72,2025-08-03,Telefone,41
2360,483,2025-12-26,WhatsApp,86
2361,428,2025-09-29,Reunião,30
2362,215,2025-09-11,WhatsApp,90
2363,276,2025-10-13,Reunião,77
2364,12,2025-08-05,Email,19
2365,79,2025-10-05,WhatsApp,50
2366,105,2025-09-19,Email,70
2367,198,2025-11-10,WhatsApp,15
2368,169,2025-08-05,WhatsApp,83
2369,459,2025-10-12,Email,23
2370,54,2025-07-09,Telefone,6
2371,424,2025-07-05,WhatsApp,5
2372,96,2025-11-08,Email,51
2373,146,2025-11-06,Telefone,39
2374,338,2025-08-16,Email,60
2375,30,2025-09-25,Email,23
2376,168,2025-09-14,WhatsApp,22
2377,57,2025-11-25,WhatsApp,63
2378,381,2025-12-11,WhatsApp,28
2379,67,2025-11-06,Reunião,57
2380,419,2025-07-11,WhatsApp,22
2381,310,2025-08-03,Reunião,77
2382,104,2025-08-22,WhatsApp,37
2383,104,2025-12-27,Telefone,59
2384,33,2025-09-17,Telefone,69
2385,169,2025-08-05,WhatsApp,60
2386,237,2025-08-03,Email,96
2387,47,2025-10-16,WhatsApp,46
2388,359,2025-10-13,WhatsApp,80
2389,422,2025-11-14,WhatsApp,33
2390,92,2025-07-23,WhatsApp,60
2391,197,2025-07-13,Telefone,91
2392,292,2025-12-04,WhatsApp,91
2393,485,2025-12-17,Telefone,22
2394,141,2025-07-21,Reunião,87
2395,470,2025-12-11,Telefone,65
2396,211,2025-08-09,Email,49
2397,40,2025-12-02,Reunião,54
2398,231,2025-11-16,Reunião,28
2399,260,2025-12-17,WhatsApp,5
2400,38,2025-07-18,WhatsApp,50
2401,176,2025-09-17,Telefone,52
2402,20,2025-12-26,Reunião,16
2403,364,2025-11-24,Reunião,87
2404,384,2025-09-01,WhatsApp,61
2405,35,2025-12-07,Telefone,93
2406,487,2025-09-07,Telefone,62
2407,421,2025-10-18,Telefone,23
2408,430,2025-12-24,Email,24
2409,151,2025-11-27,WhatsApp,23
2410,40,2025-07-10,Email,88
2411,140,2025-11-19,WhatsApp,47
2412,92,2025-11-03,Email,88
2413,273,2025-11-03,WhatsApp,91
2414,25,2025-07-19,Email,51
2415,354,2025-10-11,WhatsApp,8
2416,307,2025-12-27,Email,50
2417,393,2025-11-07,Telefone,49
2418,466,2025-10-28,Telefone,13
2419,9,2025-09-12,Email,3
2420,173,2025-11-09,Email,30
2421,491,2025-12-04,Telefone,94
2422,86,2025-12-17,WhatsApp,67
2423,56,2025-10-06,Reunião,73
2424,321,2025-11-10,Telefone,71
2425,203,2025-09-10,Email,31
2426,110,2025-12-01,Reunião,43
2427,89,2025-12-25,WhatsApp,85
2428,162,2025-12-25,WhatsApp,29
2429,235,2025-11-02,Email,86
2430,418,2025-10-18,Reunião,7
2431,35,2025-11-03,WhatsApp,40
2432,393,2025-07-28,WhatsApp,15
2433,365,2025-08-13,Telefone,34
2434,492,2025-12-04,Reunião,82
2435,357,2025-09-20,Telefone,44
2436,90,2025-07-19,Reunião,87
2437,247,2025-12-11,Reunião,4
2438,312,2025-08-01,WhatsApp,50
2439,262,2025-07-18,Telefone,66
2440,301,2025-12-25,Telefone,4
2441,316,2025-11-27,Reunião,32
2442,378,2025-09-10,Telefone,81
2443,41,2025-12-13,Telefone,49
2444,256,2025-10-14,Telefone,21
2445,193,2025-11-06,Email,32
2446,473,2025-07-28,WhatsApp,96
2447,450,2025-10-05,Telefone,37
2448,163,2025-07-17,Email,68
2449,406,2025-09-13,Reunião,5
2450,118,2025-10-05,Reunião,33
2451,106,2025-08-12,Email,87
2452,128,2025-07-06,Telefone,79
2453,447,2025-09-22,Reunião,25
2454,227,2025-07-20,Email,10
2455,446,2025-08-25,Email,26
2456,27,2025-07-19,Telefone,28
2457,65,2025-12-05,Telefone,77
2458,282,2025-11-06,Telefone,66
2459,41,2025-09-10,WhatsApp,41
2460,85,2025-11-08,Telefone,56
2461,91,2025-07-26,Telefone,40
2462,147,2025-08-03,WhatsApp,83
2463,104,2025-10-20,WhatsApp,12
2464,487,2025-09-27,WhatsApp,50
2465,86,2025-08-30,WhatsApp,56
2466,259,2025-07-25,WhatsApp,21
2467,420,2025-08-27,Email,50
2468,219,2025-12-07,Reunião,78
2469,276,2025-11-19,Telefone,34
2470,195,2025-09-01,Reunião,60
2471,146,2025-09-23,WhatsApp,11
2472,171,2025-11-24,WhatsApp,27
2473,80,2025-11-10,Email,3
2474,442,2025-08-22,Reunião,64
2475,208,2025-09-13,WhatsApp,49
2476,197,2025-08-25,Reunião,84
2477,302,2025-12-10,WhatsApp,6
2478,472,2025-11-27,WhatsApp,74
2479,84,2025-11-09,WhatsApp,34
2480,395,2025-09-30,WhatsApp,83
2481,353,2025-09-25,Email,85
2482,198,2025-09-11,Telefone,33
2483,245,2025-12-20,Reunião,82
2484,362,2025-07-08,Email,91
2485,341,2025-07-16,Telefone,35
2486,310,2025-09-03,Telefone,34
2487,127,2025-07-27,Telefone,3
2488,60,2025-12-05,WhatsApp,52
2489,362,2025-07-31,Email,68
2490,466,2025-11-10,WhatsApp,23
2491,425,2025-09-10,Reunião,90
2492,155,2025-08-22,WhatsApp,77
2493,158,2025-09-14,Email,15
2494,326,2025-08-04,Reunião,20
2495,138,2025-11-05,WhatsApp,91
2496,158,2025-12-27,Telefone,64
2497,1,2025-12-04,Email,91
2498,214,2025-08-16,WhatsApp,85
2499,148,2025-09-09,Telefone,24
2500,192,2025-11-11,Telefone,27
2501,250,2025-11-12,Email,59
2502,291,2025-11-04,Telefone,27
2503,31,2025-11-12,Telefone,35
2504,462,2025-09-15,WhatsApp,82
2505,468,2025-07-22,Email,83
2506,86,2025-12-08,Reunião,12
2507,194,2025-11-27,Reunião,10
2508,176,2025-12-21,Telefone,63
2509,249,2025-07-09,Email,3
2510,32,2025-10-21,Email,87
2511,299,2025-12-18,Email,29
2512,268,2025-12-27,WhatsApp,79
2513,267,2025-10-21,WhatsApp,62
2514,388,2025-10-03,WhatsApp,45
2515,190,2025-07-07,Reunião,42
2516,419,2025-10-28,Reunião,87
2517,205,2025-09-23,Email,47
2518,448,2025-10-05,Email,2
2519,234,2025-07-03,WhatsApp,94
2520,428,2025-11-23,Email,79
2521,63,2025-08-15,Reunião,91
2522,385,2025-10-26,Reunião,59
2523,317,2025-07-06,WhatsApp,67
2524,212,2025-07-12,Telefone,2
2525,327,2025-10-07,Email,83
2526,185,2025-12-17,Reunião,88
2527,228,2025-10-30,WhatsApp,53
2528,379,2025-07-25,Email,46
2529,220,2025-08-29,Email,95
2530,198,2025-10-14,Telefone,93
2531,74,2025-08-17,Email,18
2532,255,2025-12-06,Reunião,88
2533,281,2025-08-31,Telefone,59
2534,489,2025-11-29,WhatsApp,86
2535,277,2025-10-28,Telefone,29
2536,88,2025-07-13,Email,15
2537,223,2025-12-21,Telefone,43
2538,463,2025-09-21,Reunião,30
2539,369,2025-10-24,WhatsApp,87
2540,64,2025-07-11,Telefone,70
2541,325,2025-08-25,Email,90
2542,171,2025-11-01,Email,84
2543,176,2025-09-23,WhatsApp,85
2544,329,2025-08-07,WhatsApp,31
2545,115,2025-10-23,Email,39
2546,45,2025-11-30,Email,45
2547,380,2025-07-30,Telefone,16
2548,294,2025-09-25,Telefone,42
2549,489,2025-09-22,Email,41
2550,32,2025-07-30,Telefone,51
2551,217,2025-10-08,Reunião,88
2552,479,2025-11-26,Telefone,15
2553,203,2025-12-26,WhatsApp,42
2554,75,2025-10-14,Telefone,65
2555,349,2025-09-03,Telefone,78
2556,146,2025-11-21,Email,78
2557,164,2025-10-10,Email,37
2558,435,2025-08-04,WhatsApp,82
2559,425,2025-11-03,WhatsApp,39
2560,361,2025-09-23,Email,44
2561,79,2025-11-05,Telefone,91
2562,377,2025-12-15,Telefone,64
2563,373,2025-09-19,Reunião,86
2564,468,2025-11-18,Email,72
2565,201,2025-10-03,WhatsApp,88
2566,243,2025-09-30,WhatsApp,52
2567,37,2025-08-15,Reunião,38
2568,357,2025-11-09,WhatsApp,14
2569,68,2025-10-07,Email,92
2570,156,2025-09-02,Telefone,75
2571,71,2025-09-06,WhatsApp,39
2572,460,2025-11-21,Telefone,29
2573,412,2025-11-08,Email,48
2574,372,2025-08-03,Email,88
2575,403,2025-11-21,WhatsApp,56
2576,348,2025-11-15,Email,14
2577,183,2025-08-29,Telefone,8
2578,61,2025-08-19,Reunião,77
2579,223,2025-11-20,WhatsApp,33
2580,18,2025-11-28,Telefone,52
2581,251,2025-10-12,Telefone,85
2582,382,2025-09-23,Email,61
2583,443,2025-07-15,WhatsApp,37
2584,324,2025-07-14,WhatsApp,49
2585,6,2025-11-28,Email,12
2586,63,2025-08-25,Telefone,4
2587,301,2025-08-04,WhatsApp,37
2588,356,2025-12-04,Telefone,51
2589,248,2025-07-16,WhatsApp,40
2590,293,2025-11-26,Email,43
2591,33,2025-08-13,Telefone,53
2592,417,2025-07-02,Email,52
2593,285,2025-08-13,WhatsApp,10
2594,266,2025-08-01,Email,28
2595,495,2025-07-13,Email,25
2596,442,2025-07-28,Telefone,2
2597,285,2025-09-05,Reunião,17
2598,21,2025-11-26,Telefone,85
2599,83,2025-12-06,Reunião,6
2600,44,2025-11-27,Reunião,48
2601,495,2025-08-11,Telefone,56
2602,484,2025-07-13,Email,33
2603,154,2025-12-17,Reunião,86
2604,274,2025-09-06,Telefone,75
2605,252,2025-07-04,Reunião,68
2606,467,2025-09-29,Telefone,90
2607,51,2025-07-12,Email,32
2608,19,2025-11-10,Telefone,40
2609,439,2025-11-03,Telefone,79
2610,283,2025-11-03,Reunião,37
2611,66,2025-07-22,WhatsApp,11
2612,282,2025-10-24,Reunião,50
2613,333,2025-11-17,WhatsApp,60
2614,43,2025-10-24,WhatsApp,90
2615,74,2025-08-13,Telefone,11
2616,323,2025-10-21,Telefone,93
2617,191,2025-08-06,Telefone,55
2618,421,2025-11-19,Reunião,57
2619,195,2025-12-22,Telefone,11
2620,139,2025-11-27,Email,89
2621,281,2025-09-15,Email,44
2622,328,2025-12-06,Reunião,44
2623,399,2025-10-20,Telefone,30
2624,141,2025-12-26,Email,50
2625,497,2025-11-02,WhatsApp,15
2626,401,2025-11-27,Telefone,69
2627,373,2025-10-11,WhatsApp,14
2628,271,2025-09-30,Reunião,72
2629,139,2025-07-26,Email,8
2630,88,2025-10-08,WhatsApp,25
2631,177,2025-07-08,WhatsApp,63
2632,304,2025-11-26,Reunião,3
2633,352,2025-08-19,Telefone,86
2634,65,2025-11-22,WhatsApp,74
2635,377,2025-10-21,Email,94
2636,328,2025-09-25,Telefone,88
2637,312,2025-09-12,WhatsApp,25
2638,225,2025-09-29,WhatsApp,66
2639,147,2025-10-19,WhatsApp,68
2640,483,2025-10-31,Reunião,83
2641,440,2025-12-06,Reunião,54
2642,395,2025-10-09,Email,83
2643,41,2025-12-09,Telefone,13
2644,85,2025-08-03,Email,12
2645,381,2025-10-16,WhatsApp,3
2646,493,2025-09-11,Telefone,63
2647,255,2025-08-19,Email,53
2648,8,2025-07-24,Telefone,2
2649,366,2025-09-11,Reunião,33
2650,379,2025-07-12,Email,79
2651,230,2025-11-15,Telefone,24
2652,39,2025-09-26,Telefone,67
2653,181,2025-12-15,WhatsApp,65
2654,195,2025-11-15,Reunião,16
2655,174,2025-07-08,Telefone,71
2656,436,2025-11-28,Reunião,40
2657,248,2025-10-14,Reunião,29
2658,2,2025-07-20,WhatsApp,29
2659,473,2025-10-11,Email,61
2660,457,2025-07-23,WhatsApp,9
2661,183,2025-12-27,WhatsApp,44
2662,153,2025-09-29,Email,2
2663,180,2025-11-11,WhatsApp,47
2664,5,2025-12-03,WhatsApp,64
2665,102,2025-12-07,Telefone,54
2666,64,2025-08-26,Email,21
2667,394,2025-07-13,Reunião,30
2668,241,2025-09-18,Reunião,40
2669,187,2025-09-10,Telefone,70
2670,416,2025-10-21,Email,58
2671,337,2025-09-07,Telefone,19
2672,182,2025-09-08,Email,47
2673,453,2025-11-08,Email,26
2674,146,2025-12-18,Telefone,52
2675,216,2025-10-05,Email,22
2676,342,2025-11-08,WhatsApp,87
2677,137,2025-11-28,WhatsApp,64
2678,282,2025-08-24,Telefone,43
2679,385,2025-09-17,WhatsApp,18
2680,57,2025-12-01,Email,18
2681,80,2025-10-01,Email,89
2682,122,2025-12-15,Reunião,56
2683,500,2025-07-29,Email,57
2684,246,2025-10-15,Reunião,64
2685,43,2025-09-10,Telefone,81
2686,79,2025-08-20,Telefone,33
2687,144,2025-11-29,Reunião,91
2688,127,2025-07-11,WhatsApp,27
2689,243,2025-12-02,Telefone,26
2690,438,2025-07-30,Telefone,31
2691,62,2025-11-25,WhatsApp,6
2692,141,2025-11-09,Telefone,56
2693,10,2025-07-24,Telefone,13
2694,443,2025-12-15,WhatsApp,54
2695,269,2025-10-11,Telefone,30
2696,173,2025-09-10,WhatsApp,9
2697,262,2025-09-10,Email,40
2698,57,2025-10-21,Reunião,37
2699,483,2025-09-30,WhatsApp,33
2700,164,2025-12-16,Telefone,7
2701,1,2025-12-15,Reunião,29
2702,147,2025-08-30,Reunião,79
2703,52,2025-09-09,Telefone,34
2704,486,2025-08-25,Reunião,44
2705,156,2025-11-30,Email,87
2706,7,2025-07-07,Telefone,44
2707,185,2025-09-27,Reunião,32
2708,333,2025-10-19,Telefone,76
2709,197,2025-12-06,Email,18
2710,323,2025-07-27,Email,7
2711,301,2025-07-14,Telefone,26
2712,361,2025-09-05,Email,11
2713,483,2025-08-11,Reunião,40
2714,372,2025-08-29,Telefone,70
2715,370,2025-11-19,Email,18
2716,99,2025-09-12,Reunião,73
2717,500,2025-10-01,Reunião,59
2718,323,2025-11-28,WhatsApp,10
2719,248,2025-09-12,Email,23
2720,307,2025-10-19,Telefone,39
2721,24,2025-08-06,Email,90
2722,98,2025-09-18,WhatsApp,89
2723,273,2025-08-19,Email,23
2724,225,2025-08-20,WhatsApp,73
2725,400,2025-09-20,WhatsApp,79
2726,140,2025-11-06,Telefone,2
2727,82,2025-08-04,Telefone,77
2728,357,2025-12-26,WhatsApp,66
2729,363,2025-08-16,Reunião,40
2730,437,2025-11-02,Reunião,92
2731,138,2025-08-09,Email,23
2732,115,2025-12-17,Telefone,39
2733,21,2025-07-18,Telefone,37
2734,475,2025-11-24,Reunião,8
2735,329,2025-10-26,Telefone,70
2736,60,2025-12-28,Reunião,82
2737,310,2025-09-25,Reunião,12
2738,485,2025-08-10,Reunião,94
2739,69,2025-09-15,Reunião,43
2740,30,2025-07-21,Email,47
2741,113,2025-10-18,Telefone,34
2742,498,2025-12-24,Email,94
2743,382,2025-07-05,WhatsApp,85
2744,132,2025-07-21,Telefone,58
2745,113,2025-10-06,Reunião,28
2746,298,2025-07-20,WhatsApp,21
2747,229,2025-10-30,WhatsApp,49
2748,76,2025-08-28,Email,65
2749,93,2025-09-02,Telefone,24
2750,97,2025-08-05,WhatsApp,95
2751,93,2025-07-16,Reunião,4
2752,159,2025-11-17,Telefone,52
2753,352,2025-07-26,Telefone,10
2754,74,2025-12-10,WhatsApp,33
2755,233,2025-07-16,WhatsApp,14
2756,371,2025-08-16,Telefone,95
2757,385,2025-12-25,Email,50
2758,197,2025-12-23,Email,3
2759,391,2025-07-17,Email,18
2760,128,2025-12-07,Reunião,20
2761,481,2025-07-21,Email,3
2762,491,2025-12-01,Reunião,92
2763,44,2025-11-07,Telefone,63
2764,389,2025-08-06,WhatsApp,22
2765,158,2025-10-05,WhatsApp,21
2766,125,2025-12-14,Reunião,82
2767,279,2025-11-27,Email,7
2768,53,2025-08-11,Reunião,15
2769,262,2025-09-13,Telefone,2
2770,468,2025-11-01,Email,31
2771,219,2025-09-21,Telefone,47
2772,336,2025-10-16,Telefone,89
2773,197,2025-07-06,Email,64
2774,87,2025-11-30,Telefone,15
2775,490,2025-10-17,Reunião,11
2776,316,2025-10-04,Email,48
2777,473,2025-12-07,Email,79
2778,78,2025-11-13,WhatsApp,69
2779,172,2025-07-28,Telefone,88
2780,218,2025-11-20,Reunião,81
2781,419,2025-10-16,Reunião,15
2782,139,2025-08-23,Reunião,35
2783,416,2025-12-09,Email,21
2784,399,2025-07-14,Telefone,42
2785,76,2025-09-20,WhatsApp,94
2786,408,2025-08-28,Email,16
2787,296,2025-09-10,Reunião,20
2788,47,2025-10-07,Telefone,25
2789,393,2025-09-21,Reunião,42
2790,254,2025-09-11,WhatsApp,90
2791,499,2025-09-14,Reunião,19
2792,411,2025-07-14,Telefone,51
2793,215,2025-08-10,WhatsApp,70
2794,274,2025-08-24,Telefone,51
2795,43,2025-08-02,WhatsApp,69
2796,296,2025-07-04,Telefone,91
2797,45,2025-10-29,Reunião,2
2798,105,2025-12-24,Reunião,73
2799,243,2025-11-24,Email,9
2800,467,2025-09-30,Reunião,19
2801,151,2025-09-02,Telefone,72
2802,498,2025-09-12,Telefone,28
2803,424,2025-11-01,Email,19
2804,61,2025-07-03,Telefone,50
2805,376,2025-12-22,WhatsApp,49
2806,28,2025-07-02,Email,86
2807,298,2025-12-10,WhatsApp,78
2808,446,2025-11-18,Email,20
2809,188,2025-11-22,Email,33
2810,40,2025-12-25,WhatsApp,21
2811,392,2025-11-12,WhatsApp,19
2812,384,2025-08-15,Reunião,62
2813,211,2025-10-03,WhatsApp,84
2814,356,2025-12-25,Reunião,16
2815,80,2025-12-13,Email,79
2816,385,2025-11-14,Telefone,3
2817,203,2025-09-11,WhatsApp,72
2818,365,2025-10-23,Reunião,92
2819,117,2025-09-11,Telefone,36
2820,499,2025-12-05,WhatsApp,18
2821,381,2025-11-04,WhatsApp,81
2822,29,2025-11-02,WhatsApp,25
2823,422,2025-08-07,Email,90
2824,240,2025-08-28,Reunião,85
2825,329,2025-09-16,WhatsApp,23
2826,28,2025-09-24,WhatsApp,26
2827,139,2025-12-01,Email,11
2828,186,2025-07-27,Reunião,5
2829,123,2025-10-17,Telefone,71
2830,55,2025-12-12,Telefone,78
2831,6,2025-10-10,Telefone,72
2832,104,2025-07-18,Email,32
2833,138,2025-12-07,Email,74
2834,405,2025-08-27,Email,8
2835,162,2025-12-05,Reunião,3
2836,183,2025-10-17,WhatsApp,66
2837,100,2025-10-09,WhatsApp,94
2838,183,2025-11-25,Email,44
2839,209,2025-08-22,Email,66
2840,414,2025-11-20,Email,77
2841,408,2025-09-22,WhatsApp,77
2842,445,2025-12-19,Reunião,22
2843,78,2025-07-07,WhatsApp,12
2844,454,2025-07-21,Email,93
2845,119,2025-11-03,Telefone,93
2846,83,2025-08-22,Reunião,59
2847,403,2025-11-25,Reunião,39
2848,185,2025-07-22,WhatsApp,7
2849,457,2025-07-07,WhatsApp,32
2850,107,2025-07-25,Email,21
2851,291,2025-07-21,WhatsApp,14
2852,413,2025-12-25,Telefone,41
2853,281,2025-12-06,WhatsApp,14
2854,233,2025-10-09,Telefone,39
2855,83,2025-12-11,Reunião,75
2856,187,2025-09-29,Email,11
2857,92,2025-09-02,Reunião,62
2858,132,2025-09-06,Telefone,17
2859,498,2025-08-05,WhatsApp,7
2860,187,2025-10-16,WhatsApp,54
2861,439,2025-07-23,Telefone,58
2862,188,2025-08-19,Reunião,49
2863,43,2025-07-07,WhatsApp,66
2864,231,2025-10-22,Email,81
2865,330,2025-12-14,Telefone,91
2866,421,2025-08-07,Email,21
2867,437,2025-12-02,Reunião,50
2868,82,2025-08-05,WhatsApp,11
2869,115,2025-09-20,WhatsApp,87
2870,48,2025-09-30,WhatsApp,61
2871,329,2025-08-14,WhatsApp,15
2872,44,2025-11-12,Email,52
2873,394,2025-09-09,Telefone,53
2874,169,2025-12-12,Reunião,45
2875,310,2025-08-26,Telefone,91
2876,380,2025-08-29,Email,37
2877,233,2025-12-19,Telefone,62
2878,75,2025-07-18,Telefone,42
2879,291,2025-12-20,WhatsApp,9
2880,480,2025-09-27,WhatsApp,62
2881,110,2025-12-15,Telefone,4
2882,488,2025-07-06,WhatsApp,36
2883,130,2025-07-19,Telefone,12
2884,73,2025-12-11,Reunião,53
2885,42,2025-10-13,WhatsApp,55
2886,269,2025-11-04,Reunião,25
2887,426,2025-12-15,Email,56
2888,176,2025-10-13,Telefone,27
2889,179,2025-09-12,WhatsApp,62
2890,275,2025-07-05,Telefone,91
2891,224,2025-09-29,WhatsApp,3
2892,288,2025-07-29,Telefone,11
2893,371,2025-07-11,Telefone,43
2894,341,2025-10-08,Email,21
2895,460,2025-09-02,Telefone,65
2896,443,2025-10-08,Email,88
2897,209,2025-10-22,Email,59
2898,483,2025-11-26,WhatsApp,83
2899,497,2025-08-02,Email,6
2900,112,2025-11-10,WhatsApp,91
2901,280,2025-11-16,WhatsApp,29
2902,179,2025-11-05,Telefone,88
2903,296,2025-12-25,Reunião,48
2904,9,2025-10-12,Reunião,66
2905,420,2025-11-27,WhatsApp,85
2906,234,2025-09-14,WhatsApp,47
2907,181,2025-08-12,WhatsApp,68
2908,499,2025-10-04,Email,24
2909,235,2025-09-10,Reunião,24
2910,284,2025-07-29,Telefone,71
2911,224,2025-09-22,Reunião,86
2912,353,2025-07-07,WhatsApp,83
2913,146,2025-07-02,Email,13
2914,413,2025-12-02,Email,85
2915,9,2025-07-24,WhatsApp,15
2916,255,2025-07-22,Email,83
2917,228,2025-08-22,Email,87
2918,149,2025-09-12,Telefone,30
2919,398,2025-09-03,WhatsApp,16
2920,101,2025-08-30,Email,46
2921,496,2025-09-01,WhatsApp,84
2922,361,2025-09-18,Email,49
2923,401,2025-11-01,Reunião,36
2924,451,2025-07-13,Reunião,41
2925,430,2025-09-13,Telefone,2
2926,461,2025-09-13,Email,3
2927,14,2025-11-19,Reunião,68
2928,420,2025-07-28,Reunião,44
2929,88,2025-08-04,WhatsApp,32
2930,285,2025-09-19,Telefone,80
2931,330,2025-09-19,Email,75
2932,220,2025-11-26,WhatsApp,95
2933,89,2025-09-16,Reunião,68
2934,82,2025-09-08,Telefone,14
2935,364,2025-11-26,Email,82
2936,296,2025-09-19,Reunião,72
2937,82,2025-10-07,Telefone,13
2938,48,2025-12-22,WhatsApp,3
2939,322,2025-07-30,Telefone,5
2940,317,2025-08-11,Email,75
2941,196,2025-12-22,Telefone,60
2942,325,2025-07-20,Reunião,25
2943,123,2025-07-14,Telefone,40
2944,100,2025-08-13,Telefone,94
2945,400,2025-09-23,Reunião,86
2946,27,2025-10-19,Email,20
2947,322,2025-12-23,Email,16
2948,236,2025-07-29,Email,15
2949,73,2025-10-17,Reunião,25
2950,48,2025-12-09,WhatsApp,48
2951,468,2025-11-05,WhatsApp,14
2952,252,2025-12-23,WhatsApp,11
2953,250,2025-07-21,Email,28
2954,352,2025-09-12,WhatsApp,42
2955,325,2025-09-04,Telefone,25
2956,153,2025-12-26,Telefone,86
2957,291,2025-07-20,Email,17
2958,500,2025-10-02,Reunião,63
2959,315,2025-07-28,Email,22
2960,268,2025-10-24,Email,26
2961,311,2025-12-21,Email,68
2962,263,2025-11-19,Telefone,48
2963,59,2025-11-03,Email,43
2964,71,2025-11-02,Email,95
2965,355,2025-11-26,Reunião,37
2966,247,2025-11-07,Email,46
2967,363,2025-08-09,Reunião,61
2968,382,2025-08-24,WhatsApp,67
2969,485,2025-09-17,Telefone,34
2970,89,2025-11-08,Reunião,52
2971,53,2025-08-01,Reunião,23
2972,407,2025-11-06,WhatsApp,57
2973,453,2025-09-05,WhatsApp,78
2974,383,2025-10-20,Reunião,81
2975,56,2025-07-26,WhatsApp,56
2976,103,2025-08-05,Reunião,49
2977,460,2025-07-20,Email,59
2978,86,2025-12-20,Reunião,77
2979,210,2025-10-14,Reunião,52
2980,16,2025-11-29,Telefone,43
2981,220,2025-11-11,Reunião,33
2982,38,2025-11-03,Reunião,49
2983,75,2025-10-09,Email,3
2984,164,2025-07-05,Email,93
2985,169,2025-11-04,WhatsApp,74
